rep,estimator,minvar_true_var,frobenius,mv_relative_to_sample,mv_relative_to_lw,regime,N,T,N_T_ratio
46,NLS,0.009420934616716796,123.2759590841068,-0.4052435929829683,-0.0811730640646889,factor_sparse,100,252,2.52
46,POET,0.008832032262926117,129.18790321952326,-0.44242179899693607,-0.13860890958456326,factor_sparse,100,252,2.52
47,Sample,0.01343228383525889,124.39633908290264,0.0,0.3063469348857657,factor_sparse,100,252,2.52
47,LW,0.010282325067370778,133.2343954065267,-0.23450656690410837,0.0,factor_sparse,100,252,2.52
47,NLS,0.009325467709224187,126.98773857868746,-0.3057422085777083,-0.09305846215492797,factor_sparse,100,252,2.52
47,POET,0.008794114436906248,123.98276399381731,-0.34530013326384174,-0.14473483581910038,factor_sparse,100,252,2.52
48,Sample,0.014139764799864445,102.23881440388416,0.0,0.41682779791903685,factor_sparse,100,252,2.52
48,LW,0.009979875338860656,111.12261453202225,-0.29419792478045104,0.0,factor_sparse,100,252,2.52
48,NLS,0.00915146009323558,97.23265181617512,-0.35278555034215886,-0.0830085765098996,factor_sparse,100,252,2.52
48,POET,0.00870573074335076,101.82600993123555,-0.38430865954473165,-0.1276713939049421,factor_sparse,100,252,2.52
49,Sample,0.014723956264202304,44.03756332815947,0.0,0.46964321725044694,factor_sparse,100,252,2.52
49,LW,0.010018728417465383,45.494910017107856,-0.3195627426696812,0.0,factor_sparse,100,252,2.52
49,NLS,0.009142095436557394,40.792948013330616,-0.3791006117843367,-0.08749942551389835,factor_sparse,100,252,2.52
49,POET,0.008584250143584311,43.99396133476821,-0.4169875277030798,-0.14317967451641708,factor_sparse,100,252,2.52
0,Sample,0.010784974150158298,44.818774862364165,0.0,0.0946159912836581,factor_sparse,100,504,5.04
0,LW,0.009852746749579951,42.80708512555219,-0.08643761103170232,0.0,factor_sparse,100,504,5.04
0,NLS,0.009173080465248248,49.165896384101075,-0.1494573526526618,-0.06898241694486656,factor_sparse,100,504,5.04
0,POET,0.008570014691382091,45.02969898083734,-0.2053745728026336,-0.1301903003091545,factor_sparse,100,504,5.04
1,Sample,0.010773327831114392,38.14211814430571,0.0,0.09071533656087219,factor_sparse,100,504,5.04
1,LW,0.009877304801712705,37.244157000719,-0.08317049693910618,0.0,factor_sparse,100,504,5.04
1,NLS,0.00914734838710838,36.32573011788446,-0.15092638685978063,-0.07390238827880985,factor_sparse,100,504,5.04
1,POET,0.008762136064277122,38.11337791855411,-0.18668249944355703,-0.11290212864973194,factor_sparse,100,504,5.04
2,Sample,0.011545467039217801,24.06395823544167,0.0,0.18323293889642062,factor_sparse,100,504,5.04
2,LW,0.009757560544237421,20.317364712315207,-0.15485787529488368,0.0,factor_sparse,100,504,5.04
2,NLS,0.009138450032942112,24.64457387929117,-0.20848156233953125,-0.06344931281630024,factor_sparse,100,504,5.04
2,POET,0.008624348001468359,24.302264718857483,-0.2530100365647353,-0.11613687023836199,factor_sparse,100,504,5.04
3,Sample,0.010598213083458584,41.27113637740587,0.0,0.09834874717996125,factor_sparse,100,504,5.04
3,LW,0.009649223992534038,41.36449091534912,-0.08954236751530349,0.0,factor_sparse,100,504,5.04
3,NLS,0.009028267062635686,44.4803241661857,-0.1481330870081513,-0.06435304335134194,factor_sparse,100,504,5.04
3,POET,0.008590915572012501,41.37193849396307,-0.18939961818459955,-0.10967808616945666,factor_sparse,100,504,5.04
4,Sample,0.010431233674487268,54.63056027189848,0.0,0.08618344558575394,factor_sparse,100,504,5.04
4,LW,0.00960356532488114,53.72101428261925,-0.07934520263221023,0.0,factor_sparse,100,504,5.04
4,NLS,0.009101422020949334,54.19918431123142,-0.1274836414402632,-0.052287175329649944,factor_sparse,100,504,5.04
4,POET,0.008625068589472991,54.699978795844224,-0.17314970993620815,-0.10188890295493047,factor_sparse,100,504,5.04
5,Sample,0.010793793823082428,37.39235694764348,0.0,0.11195106716845606,factor_sparse,100,504,5.04
5,LW,0.009707076275009512,42.12112617358659,-0.10067985046638381,0.0,factor_sparse,100,504,5.04
