rep,estimator,minvar_true_var,frobenius,mv_relative_to_sample,mv_relative_to_lw,regime,N,T,N_T_ratio
16,LW,0.007911005559583852,7.776261289144829,-0.6971478397764239,0.0,dispersed_eigs,100,126,1.26
16,NLS,0.007583367243441044,7.252512296707471,-0.7096906159214436,-0.04141550826568285,dispersed_eigs,100,126,1.26
16,POET,0.007249714057888819,9.16886896331479,-0.7224636556126561,-0.08359133320212452,dispersed_eigs,100,126,1.26
17,Sample,0.01738632925110132,9.454569741589797,0.0,1.2033562006331282,dispersed_eigs,100,126,1.26
17,LW,0.007890839096331953,7.946975940714284,-0.5461469190897719,0.0,dispersed_eigs,100,126,1.26
17,NLS,0.007539894937351692,7.548249720857633,-0.5663319825331109,-0.04447488469805409,dispersed_eigs,100,126,1.26
17,POET,0.010419622763250024,8.299480813232101,-0.40070025059544967,0.3204708188883959,dispersed_eigs,100,126,1.26
18,Sample,0.03625485057975862,9.752495328029521,0.0,3.257744559640979,dispersed_eigs,100,126,1.26
18,LW,0.008515036557950694,6.947330669859348,-0.7651338670057929,0.0,dispersed_eigs,100,126,1.26
18,NLS,0.007674078868180678,7.013687825298082,-0.788329596027485,-0.09876148904901573,dispersed_eigs,100,126,1.26
18,POET,0.008227747652690057,10.477348912017213,-0.7730580178619278,-0.03373901019748281,dispersed_eigs,100,126,1.26
19,Sample,0.028242510581328126,8.798422423052386,0.0,2.5977798040202598,dispersed_eigs,100,126,1.26
19,LW,0.007849983078388831,7.376662277876196,-0.7220508050874676,0.0,dispersed_eigs,100,126,1.26
19,NLS,0.007225067566502581,6.9019129352452975,-0.7441775742387696,-0.07960724318077272,dispersed_eigs,100,126,1.26
19,POET,0.008621196837932141,9.404885044671069,-0.6947439636038645,0.09824400280128981,dispersed_eigs,100,126,1.26
20,Sample,0.0362057288108577,9.537331948066972,0.0,3.441257570599035,dispersed_eigs,100,126,1.26
20,LW,0.008152134442852024,7.828178907869158,-0.7748385487434991,0.0,dispersed_eigs,100,126,1.26
20,NLS,0.007804219358447947,7.470500530446857,-0.7844479419481387,-0.0426777903189682,dispersed_eigs,100,126,1.26
20,POET,0.008046715138513131,9.289774487028986,-0.7777502234370156,-0.0129314972757015,dispersed_eigs,100,126,1.26
21,Sample,0.050498844621886065,8.725000689112639,0.0,5.48573133772473,dispersed_eigs,100,126,1.26
21,LW,0.007786144999278006,7.251820589472789,-0.8458153833503051,0.0,dispersed_eigs,100,126,1.26
21,NLS,0.007398787420480921,6.619906465469882,-0.8534860059496429,-0.04974959737238434,dispersed_eigs,100,126,1.26
21,POET,0.007756621801540755,8.558910406452299,-0.8464000145029248,-0.0037917605875550393,dispersed_eigs,100,126,1.26
